orgnr,wikidata_item,wikidata_label
7696227094,http://www.wikidata.org/entity/Q90883536,Docksta Friskola Ekonomisk Förening
7696236806,http://www.wikidata.org/entity/Q90882346,"Svalnäs, Ekonomisk Förening"
7696256648,http://www.wikidata.org/entity/Q115732185,Biografmaskinisterna vid Skanstorget ekonomisk förening
7696256838,http://www.wikidata.org/entity/Q90882185,Segersta Nya Skola Ekonomisk Förening
7696257885,http://www.wikidata.org/entity/Q90883240,Hammenhögs Friskola Ek. För.
7696270672,http://www.wikidata.org/entity/Q91112228,Ekonomiska föreningen för Lillpite Friskola
7696270912,http://www.wikidata.org/entity/Q106104088,Sudersandsbiografen Ekonomisk förening
7696273411,http://www.wikidata.org/entity/Q90883055,Dalbackens Friskola Ekonomisk Förening
7696278477,http://www.wikidata.org/entity/Q90882124,Nyed Friskola Ekonomisk Förening
7696287155,http://www.wikidata.org/entity/Q114590144,Chateaux
7696317606,http://www.wikidata.org/entity/Q91112331,Tjörns Montessoriskola Ekonomisk förening
7696331367,http://www.wikidata.org/entity/Q90883302,Tveta Friskola Ekonomisk Förening
7696337752,http://www.wikidata.org/entity/Q91112417,Svartöstadens friskola ekonomisk förening
7696345839,http://www.wikidata.org/entity/Q90883005,Umeå Montessoriskola Ek. För.
7696361646,http://www.wikidata.org/entity/Q91112508,Åsle Friskola ekonomisk förening
7696372684,http://www.wikidata.org/entity/Q108596035,Växtkraft
7696376131,http://www.wikidata.org/entity/Q102440268,Digidem Lab
7696383129,http://www.wikidata.org/entity/Q111340204,Medåkers Friskola Ekonomisk förening
7696385314,http://www.wikidata.org/entity/Q106581650,Oskarshamns-Nytt
7724000364,http://www.wikidata.org/entity/Q125820687,Föreningen Filipstad Bergslags kanal
7892002044,http://www.wikidata.org/entity/Q106579755,Ekonomiska föreningen Folkets Hus i Sundsvall
7970000944,http://www.wikidata.org/entity/Q60967326,Coop Norrbotten
8020001833,http://www.wikidata.org/entity/Q10556184,Ledarna
8020001858,http://www.wikidata.org/entity/Q1474680,Svenskt Näringsliv
8020003425,http://www.wikidata.org/entity/Q10684950,Svenska Bilsportförbundet
8020004571,http://www.wikidata.org/entity/Q10684966,Svenska Brottningsförbundet
8020005578,http://www.wikidata.org/entity/Q10444886,Centralförbundet för Socialt Arbete
8020007376,http://www.wikidata.org/entity/Q91013302,Föreningen Installatörsföretagen
8020011758,http://www.wikidata.org/entity/Q61792497,Hembygdsföreningen Gamla Stan
8020015569,http://www.wikidata.org/entity/Q3431931,IOGT-NTO
8020015932,http://www.wikidata.org/entity/Q130487128,Internation. Handelskammarens Sv Nationalkomm
8020018019,http://www.wikidata.org/entity/Q7654898,Vision
8020018720,http://www.wikidata.org/entity/Q90882091,Stiftelsen Kristofferskolan
8020019389,http://www.wikidata.org/entity/Q18243525,Kyrkomusikernas riksförbund
8020023738,http://www.wikidata.org/entity/Q7654591,Musikaliska konstföreningen
8020024405,http://www.wikidata.org/entity/Q90882765,Nibblestiftelsen
8020024496,http://www.wikidata.org/entity/Q10501170,Djurens Rätt
8020025121,http://www.wikidata.org/entity/Q10685235,Svenska Sällskapet för Nykterhet och Folkbildning
8020028018,http://www.wikidata.org/entity/Q1547268,Riddarhuspalatset
8020028711,http://www.wikidata.org/entity/Q18333444,Svenska Röda Korset
8020030154,http://www.wikidata.org/entity/Q725108,Skansen
8020032606,http://www.wikidata.org/entity/Q107605295,Polisens musikkår Region Stockholm
8020033687,http://www.wikidata.org/entity/Q90883096,Södermalmskyrkan
8020034453,http://www.wikidata.org/entity/Q10691667,Fackförbundet Scen & Film
8020035898,http://www.wikidata.org/entity/Q10689372,TULL-KUST
8020036318,http://www.wikidata.org/entity/Q10709520,Unga Örnar
8020037191,http://www.wikidata.org/entity/Q1792159,Kungliga Vitterhetsakademien
8020041284,http://www.wikidata.org/entity/Q10686230,Sveriges psykologförbund
8020041573,http://www.wikidata.org/entity/Q4700083,Akademikerförbundet SSR
8020041748,http://www.wikidata.org/entity/Q1146587,Svenska Filminstitutet
8020044239,http://www.wikidata.org/entity/Q125675777,Stockholms Läns Ridsportförbund
8020044429,http://www.wikidata.org/entity/Q10495179,Filmcentrum
8020044999,http://www.wikidata.org/entity/Q18333234,Svenska Järnvägsklubben
8020045525,http://www.wikidata.org/entity/Q10691665,Teatercentrum
8020047687,http://www.wikidata.org/entity/Q7946557,Sveriges Författarförbund
8020050186,http://www.wikidata.org/entity/Q28000675,IFPI Sverige
8020051952,http://www.wikidata.org/entity/Q33075625,Fjärde AP-fonden
8020053826,http://www.wikidata.org/entity/Q10501245,Svenska läromedel
8020056530,http://www.wikidata.org/entity/Q90882435,Tyska Skolföreningen
8020057405,http://www.wikidata.org/entity/Q91106026,ABF-s avdelning i Stockholm
8020057538,http://www.wikidata.org/entity/Q33075406,Första AP-fonden
8020058270,http://www.wikidata.org/entity/Q90883843,Föreningen För Carlssons Skola
8020058411,http://www.wikidata.org/entity/Q90883674,Föreningen Hillel
8020058908,http://www.wikidata.org/entity/Q90883117,Estniska Skolan I Stockholm
8020059245,http://www.wikidata.org/entity/Q252259,Thielska galleriet
8020060458,http://www.wikidata.org/entity/Q90882165,Stiftelsen Maria Elementarskola
8020060524,http://www.wikidata.org/entity/Q90824609,Medborgarskolan Stockholmsregionen
8020060557,http://www.wikidata.org/entity/Q67201766,Svensk Förening för Medicinsk Radiologi
8020061530,http://www.wikidata.org/entity/Q90883324,Stiftelsen Franska Skolan
8020063155,http://www.wikidata.org/entity/Q119011459,Sensus studieförbund
8020064096,http://www.wikidata.org/entity/Q90884048,Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet
8020064203,http://www.wikidata.org/entity/Q10665714,Sensus studieförbund
8020067784,http://www.wikidata.org/entity/Q7454782,Seriefrämjandet
8020068741,http://www.wikidata.org/entity/Q107211157,"Sophiahemmet, ideell förening"
8020070085,http://www.wikidata.org/entity/Q10534562,Illustratörcentrum
8020071927,http://www.wikidata.org/entity/Q114267674,Stiftelsen Kungafonden med folket för fosterlandet
8020072644,http://www.wikidata.org/entity/Q90883084,Stiftelsen Martinskolan Söders Waldorfskola
8020076512,http://www.wikidata.org/entity/Q10684984,Svenska Diabetesförbundet
8020082429,http://www.wikidata.org/entity/Q10501306,Författarcentrum
8020091644,http://www.wikidata.org/entity/Q18335400,Översättarcentrum
8020094994,http://www.wikidata.org/entity/Q90883866,Föreningen Stefanskolan
8020096403,http://www.wikidata.org/entity/Q90882143,Föreningen Aktiva Studier /Fas/
8020107911,http://www.wikidata.org/entity/Q18449175,Svenska Montessoriförbundet
8020111582,http://www.wikidata.org/entity/Q5506624,Fryshuset
8020120971,http://www.wikidata.org/entity/Q90882204,Vasastans Montessoriförskola
8020121276,http://www.wikidata.org/entity/Q4856185,Stiftelsen Riksbankens jubileumsfond
8020124999,http://www.wikidata.org/entity/Q49097951,Ögonfonden
8020125384,http://www.wikidata.org/entity/Q99770001,Olof Palmes minnesfond
8020125418,http://www.wikidata.org/entity/Q10501250,Föreningen Sveriges Körledare
8020125863,http://www.wikidata.org/entity/Q112767617,Stockholms stifts Kyrkosångsförbund
8020126531,http://www.wikidata.org/entity/Q90882157,Enskilda Gymnasiet
8020129527,http://www.wikidata.org/entity/Q115193616,Sveriges konstsmidesförening
8020129881,http://www.wikidata.org/entity/Q106388430,Kulturföreningen Tellus
8020129931,http://www.wikidata.org/entity/Q113728865,Arkivrådet AAS
8020143759,http://www.wikidata.org/entity/Q10685182,Svenska Råttsällskapet
8020144120,http://www.wikidata.org/entity/Q33075523,Tredje AP-fonden
8020147198,http://www.wikidata.org/entity/Q10605194,Näringslivsarkivens förening
8020151257,http://www.wikidata.org/entity/Q10680507,Stockholms Akademiska Orkester
8020155506,http://www.wikidata.org/entity/Q61932443,Konsthantverkscentrum
8020155688,http://www.wikidata.org/entity/Q10684802,Svensk Flyghistorisk Förening
8020161157,http://www.wikidata.org/entity/Q91020296,Stiftelsen Sverige-Finska Skolan I Stockholm
8020161926,http://www.wikidata.org/entity/Q90882148,Stiftelsen Framstegsskolan
8020170794,http://www.wikidata.org/entity/Q90821619,Stadsmissionens Skolstiftelse
8020174069,http://www.wikidata.org/entity/Q90882248,Stiftelsen Nya Ängkärrsskolan
8020175769,http://www.wikidata.org/entity/Q90882126,Stiftelsen Djurgårdsskolan
8020178060,http://www.wikidata.org/entity/Q90883560,Stiftelsen Carpe Diem
8024007075,http://www.wikidata.org/entity/Q90883035,Lemshagastiftelsen
8024007380,http://www.wikidata.org/entity/Q90883292,Stiftelsen Sverigefinska Skolan I Järva
8024008529,http://www.wikidata.org/entity/Q10497461,Folkrörelsernas arkivförbund
8024017975,http://www.wikidata.org/entity/Q10495173,Film i Öst
8024026612,http://www.wikidata.org/entity/Q136698724,Stockholm Pride
8024044888,http://www.wikidata.org/entity/Q90836451,"Al-Azhar Stiftelsen, Vällingby"
8024062302,http://www.wikidata.org/entity/Q10669278,Sjunde AP-fonden
8024063250,http://www.wikidata.org/entity/Q98849957,Bokförlaget Lejd
8024070321,http://www.wikidata.org/entity/Q59535618,Högerteknologerna
8024072160,http://www.wikidata.org/entity/Q130739432,Män för jämställdhet
8024091731,http://www.wikidata.org/entity/Q10685677,Svenskt Friluftsliv
8024093356,http://www.wikidata.org/entity/Q107599802,Mälaröarnas musiksällskap
8024093869,http://www.wikidata.org/entity/Q90882322,Ideella Föreningen För Alla Nationers Fria Skola
8024096318,http://www.wikidata.org/entity/Q10648213,RFSL Ungdom
8024097555,http://www.wikidata.org/entity/Q90883255,Al-Kowneyn Utbildning Centrum
8024098264,http://www.wikidata.org/entity/Q3314691,Min Stora Dag
8024100151,http://www.wikidata.org/entity/Q2372413,Swedish Institute for Standards
8024117049,http://www.wikidata.org/entity/Q19979140,GAPF
8024127410,http://www.wikidata.org/entity/Q113728781,Svenska arkivsamfundet
8024129374,http://www.wikidata.org/entity/Q106675839,Timbro förlag
8024131396,http://www.wikidata.org/entity/Q49100849,Jagvillhabostad.nu
8024133392,http://www.wikidata.org/entity/Q107073421,Kultivera
8024140538,http://www.wikidata.org/entity/Q106345772,Danscentrum
8024142781,http://www.wikidata.org/entity/Q90883848,Johan Movingers Gymnasium
8024144779,http://www.wikidata.org/entity/Q90883693,Kvarsebo Skola
8024163605,http://www.wikidata.org/entity/Q1387576,FC Rosengård
8024166673,http://www.wikidata.org/entity/Q123482636,Sverigefinska Pensionärer
8024173976,http://www.wikidata.org/entity/Q131784070,Johnny Bode-sällskapet
8024175567,http://www.wikidata.org/entity/Q90883950,Tulinkisuando Friskoleförening
8024176581,http://www.wikidata.org/entity/Q97463058,Ars Interpres Publications
8024189154,http://www.wikidata.org/entity/Q90882171,Adelövs Friskoleförening
8024209382,http://www.wikidata.org/entity/Q124989055,Q124989055
8024220769,http://www.wikidata.org/entity/Q10511003,Guovssonásti
8024222641,http://www.wikidata.org/entity/Q90882355,Djurgårdens Waldorfskoleförening
8024228424,http://www.wikidata.org/entity/Q61902036,Föreningen Femörefortet
8024230859,http://www.wikidata.org/entity/Q10685553,Svenska Pokerförbundet
8024231154,http://www.wikidata.org/entity/Q90883678,Umeå Kristna Skolförening
8024239421,http://www.wikidata.org/entity/Q104029375,Elsa Swensons stiftelse
8024242391,http://www.wikidata.org/entity/Q90883235,Stiftelsen Bar Hebreus
8024242904,http://www.wikidata.org/entity/Q90883039,Stiftelsen Växjö Islamiska Skola
8024247234,http://www.wikidata.org/entity/Q90882370,Stiftelsen Apelrydsskolan
8024250808,http://www.wikidata.org/entity/Q91006912,Stiftelsen Lagnövallen
8024250972,http://www.wikidata.org/entity/Q90883612,Betelförsamlingens Skolstiftelse
8024251780,http://www.wikidata.org/entity/Q104904877,Stiftelsen Hilma af Klints verk
8024259197,http://www.wikidata.org/entity/Q111818682,Biskop Martin Lönnebos kulturstiftelse
8024262159,http://www.wikidata.org/entity/Q90883899,Stiftelsen Äventyret
8024264775,http://www.wikidata.org/entity/Q90882386,Stiftelsen Stockholm International School
8024266994,http://www.wikidata.org/entity/Q60172341,Stiftelsen Ystad-Österlen filmfond
8024273065,http://www.wikidata.org/entity/Q5504580,Frimodig kyrka
8024273412,http://www.wikidata.org/entity/Q98831542,Autor
8024281530,http://www.wikidata.org/entity/Q19977493,Länsteatrarna i Sverige
8024292636,http://www.wikidata.org/entity/Q31889254,Centrum för dramatik
8024310826,http://www.wikidata.org/entity/Q1551503,Gråå BK
8024326079,http://www.wikidata.org/entity/Q10508906,Gris- och Skridskoföreningen
8024349477,http://www.wikidata.org/entity/Q123420990,Regional Musik i Sverige
8024360516,http://www.wikidata.org/entity/Q61791219,Föreningen Mälsåkers Framtid
8024377163,http://www.wikidata.org/entity/Q98637397,Ölands dramatiska teater
8024378310,http://www.wikidata.org/entity/Q15279144,Wikimedia Sverige
8024385364,http://www.wikidata.org/entity/Q10684880,Svensk mat- och miljöinformation
8024386404,http://www.wikidata.org/entity/Q107593597,Bråvikens kammarsymfoniker
8024416631,http://www.wikidata.org/entity/Q110311614,Sara Lidman-sällskapet
8024419700,http://www.wikidata.org/entity/Q90883544,Åryds Friskola
8024420393,http://www.wikidata.org/entity/Q90883049,Sally Bauer Förskola/Skola
8024433586,http://www.wikidata.org/entity/Q131549312,Jump Club Ridsportförening
8024439062,http://www.wikidata.org/entity/Q90882803,Föreningen Edsleskogs Friskola
8024448618,http://www.wikidata.org/entity/Q10585583,Min Geaidnu
8024450051,http://www.wikidata.org/entity/Q106349021,Manegen
8024453642,http://www.wikidata.org/entity/Q844554,International Union of Tenants
8024461157,http://www.wikidata.org/entity/Q136559789,Göteborgs indiekör
8024478847,http://www.wikidata.org/entity/Q90883287,Järbo Friskola
8024494968,http://www.wikidata.org/entity/Q10684991,Svenska Ducatiklubben
8024509500,http://www.wikidata.org/entity/Q90883254,Österåkersbygdens Friskoleförening
8024524525,http://www.wikidata.org/entity/Q10521853,Hemsö fästning
8024530647,http://www.wikidata.org/entity/Q90882368,Stockholms Fria Waldorfgymnasium
8024544382,http://www.wikidata.org/entity/Q67579637,IdeK
8024563507,http://www.wikidata.org/entity/Q107596190,Glasriket Symphonic Band
8024572318,http://www.wikidata.org/entity/Q131549315,Loviseholm Sporthästklubb
8024581293,http://www.wikidata.org/entity/Q131549316,Skästa Ridcenter
8024595970,http://www.wikidata.org/entity/Q107594987,Valbo Musikkår
8024604285,http://www.wikidata.org/entity/Q90883913,Vrena Friskoleförening
8024609763,http://www.wikidata.org/entity/Q107819768,Svenska sällskapet för filosofisk praxis
8024612114,http://www.wikidata.org/entity/Q90883319,Rickarums Skolförening
8024615380,http://www.wikidata.org/entity/Q108574513,UtställningsEstetiskt Forum
8024633565,http://www.wikidata.org/entity/Q106352926,Musikcentrum
8024640065,http://www.wikidata.org/entity/Q83489969,Uppsala stadsmission
8024644828,http://www.wikidata.org/entity/Q54635465,Ryska Posten Racing Team
8024648654,http://www.wikidata.org/entity/Q123737614,Vocal Vibrations
8024730445,http://www.wikidata.org/entity/Q91112643,Algebrautbildning Föreningen
8024730957,http://www.wikidata.org/entity/Q98580151,Svenska kulturhönsföreningen
8024735147,http://www.wikidata.org/entity/Q99165820,Aska förlag
8024745161,http://www.wikidata.org/entity/Q131549314,Fjärås Hoppryttare
8024746128,http://www.wikidata.org/entity/Q49098318,Institutet för mediestudier
8024759097,http://www.wikidata.org/entity/Q113728846,Föreningen för arkiv- och informationsförvaltning
8024777123,http://www.wikidata.org/entity/Q112127596,Sten K. Johnsons stiftelse
8024777289,http://www.wikidata.org/entity/Q90883634,Stiftelsen Borgen 2 - British International School Stockholm
8024778162,http://www.wikidata.org/entity/Q61911415,Insamlingsstiftelsen Oscar II fort
8024778402,http://www.wikidata.org/entity/Q90882364,Stiftelsen Apelryd International
8024781158,http://www.wikidata.org/entity/Q90882192,Stiftelsen BMSL
8024782230,http://www.wikidata.org/entity/Q90883531,Idunstiftelsen För Waldorfpedagogik
8024787536,http://www.wikidata.org/entity/Q98540536,Erik Boströms Stiftelse
8024789813,http://www.wikidata.org/entity/Q28934003,Siknäsfortets Museiförening
8024794060,http://www.wikidata.org/entity/Q91106020,Insamlingsstiftelsen Göteborgs Fria Waldorfgymnasium
8024802889,http://www.wikidata.org/entity/Q91013040,Roslagens Sparkbanks Stiftelse För Utveckling Av Häveröbygden
8024820287,http://www.wikidata.org/entity/Q133308201,Kunskapsverket
8024886585,http://www.wikidata.org/entity/Q91112721,Ideella föreningen Malmö Waldorfförening med firma Malmö Waldorfförening
8024910435,http://www.wikidata.org/entity/Q91112823,Primus Utbildning
8024912860,http://www.wikidata.org/entity/Q65012939,Bokförlaget Faethon
8024958871,http://www.wikidata.org/entity/Q60969933,Lokala partiers nätverk
8024970116,http://www.wikidata.org/entity/Q131549302,Nääs Ridförening
8024978473,http://www.wikidata.org/entity/Q91112968,Uddeboskolan
8024991559,http://www.wikidata.org/entity/Q136756908,Pink Programming
8025005987,http://www.wikidata.org/entity/Q38245561,Helsingborgs Brassband
8025009799,http://www.wikidata.org/entity/Q99568888,Förenade förorter
8025017099,http://www.wikidata.org/entity/Q10685190,Svenska Scrabbleförbundet
8025018030,http://www.wikidata.org/entity/Q106881657,Karlskrona musikteater
8025038046,http://www.wikidata.org/entity/Q106653967,Marxistiska studenter Umeå
8025040778,http://www.wikidata.org/entity/Q136512761,Smorgasbord Picture House
8025042634,http://www.wikidata.org/entity/Q106653864,Bokförlaget Stormklockan
8025057905,http://www.wikidata.org/entity/Q39047336,Stockholm Center for Freedom
8025063044,http://www.wikidata.org/entity/Q10728200,Östgöta Kammarkör
8025081863,http://www.wikidata.org/entity/Q62032477,Brunnsmuseet Sätra Brunn
8025109003,http://www.wikidata.org/entity/Q10475820,Domkyrkoorganisternas förening
8025136964,http://www.wikidata.org/entity/Q106594556,Queerrörelsens Arkiv och Bibliotek
8025208763,http://www.wikidata.org/entity/Q114046638,Svenska arkivförbundet
8025223762,http://www.wikidata.org/entity/Q111816788,Partiet Nyans
8025263461,http://www.wikidata.org/entity/Q98634510,Tidskriften Essä
8025273510,http://www.wikidata.org/entity/Q123403361,Öppna kristdemokrater
8025275218,http://www.wikidata.org/entity/Q107148219,Litteraturfestivalen på Mårbacka
8025276083,http://www.wikidata.org/entity/Q107599853,Högalids kammarorkester
8025292833,http://www.wikidata.org/entity/Q60968754,Föreningen Svenskt Orgelbyggeri
8025312748,http://www.wikidata.org/entity/Q118687685,Kyrkosångsförbundet Jämtland/Härjedalen
8025317408,http://www.wikidata.org/entity/Q118687695,Västernorrlands kyrkosångsförbund
8025321475,http://www.wikidata.org/entity/Q125967045,Svenska kulturstiftelsen
8025356448,http://www.wikidata.org/entity/Q109275086,Libera Chat
8025378814,http://www.wikidata.org/entity/Q124895016,Klimatbyrån
8025383996,http://www.wikidata.org/entity/Q124989024,Carba Sports Club
8025384457,http://www.wikidata.org/entity/Q114167741,MoD
8025513725,http://www.wikidata.org/entity/Q136486007,AddAge
8120000321,http://www.wikidata.org/entity/Q10685546,Svenska oberoende musikproducenter
8120003085,http://www.wikidata.org/entity/Q106603842,Eric Sahlströms minnesfond
8120005478,http://www.wikidata.org/entity/Q107599961,Berga Brass Band
8120005650,http://www.wikidata.org/entity/Q90821639,Stiftelsen Viktor Rydbergs Skolor
8124001812,http://www.wikidata.org/entity/Q30272096,Helge Ax:son Johnsons stiftelse
8124006977,http://www.wikidata.org/entity/Q122961422,Haninge GK
8124010839,http://www.wikidata.org/entity/Q90883873,Föreningen Västra Ekoskolan
8124012371,http://www.wikidata.org/entity/Q90883879,Föreningen Barnens Bästa
8128000711,http://www.wikidata.org/entity/Q107599522,Botkyrka symfoniorkester
8128001024,http://www.wikidata.org/entity/Q10433727,Botkyrka ridsällskap
8132002497,http://www.wikidata.org/entity/Q90883058,Ubim
8132004337,http://www.wikidata.org/entity/Q90883550,Församlingen Arken Bibelcenter
8132004659,http://www.wikidata.org/entity/Q90882390,Föreningen För Kristen Skola I Upplands-Bro
8136004168,http://www.wikidata.org/entity/Q90882800,Albatross Montessoriskola
8140009518,http://www.wikidata.org/entity/Q90883546,Grantomta Montessoristiftelse
8144009316,http://www.wikidata.org/entity/Q107605359,Norrtälje Musikkår
8148002879,http://www.wikidata.org/entity/Q90826784,Sigtuna Skolstiftelse
8148007258,http://www.wikidata.org/entity/Q90883880,Stiftelsen Josefinaskolan
8148008330,http://www.wikidata.org/entity/Q90882389,Föreningen Mikaelskolan
8148010682,http://www.wikidata.org/entity/Q90882441,Väringaskolans Föräldraförening
8152007970,http://www.wikidata.org/entity/Q90883231,Stiftelsen Ellen Key Skolan
8152013010,http://www.wikidata.org/entity/Q90882986,"Drottningholmskolan, Mälaröarnas Waldorfskola"
8156000690,http://www.wikidata.org/entity/Q90882796,Stiftelsen Otto Och Signe Broms Hemskola Å Vackstanäs
8156001508,http://www.wikidata.org/entity/Q15695056,Södertälje ridklubb
8156002795,http://www.wikidata.org/entity/Q90882151,Föreningen Mikaelgårdens Läkepedagogiska Inst
8156003470,http://www.wikidata.org/entity/Q107599746,Södertälje symfoniorkester
8156003926,http://www.wikidata.org/entity/Q90882836,Stiftelsen Mora Parks Läkepedagogiska Institut
8156005103,http://www.wikidata.org/entity/Q90882714,Föreningen Örjanskolan
8156005145,http://www.wikidata.org/entity/Q90883568,Stödföreningen För Solvikskolan
8156008172,http://www.wikidata.org/entity/Q90882840,Stiftelsen Novalis
8156008255,http://www.wikidata.org/entity/Q90883057,Föreningen Maria Magdalena
8156008891,http://www.wikidata.org/entity/Q107599903,Nykvarns musikkår
8160001130,http://www.wikidata.org/entity/Q107599447,Täby symfoniorkester
8160005966,http://www.wikidata.org/entity/Q90882269,Stiftelsen Språkskolan I Upplands Väsby
8164000922,http://www.wikidata.org/entity/Q17518532,Sjundedags adventistsamfundet i Sverige
8164002126,http://www.wikidata.org/entity/Q10685048,Svenska Hemslöjdsföreningarnas riksförbund
8170006012,http://www.wikidata.org/entity/Q131549305,Enköpings Ridklubb
8173014468,http://www.wikidata.org/entity/Q109443992,Leufsta & Cahmanorgelns Vänner
8176007055,http://www.wikidata.org/entity/Q90882367,Folkuniversitetet Stiftelsen Kursverksamheten Vid Uppsala Universitet
8176007360,http://www.wikidata.org/entity/Q119011328,Sensus Svealand
8176012170,http://www.wikidata.org/entity/Q10710232,Uppsala atletklubb
8176015645,http://www.wikidata.org/entity/Q49101976,Uppsala Skridskoklubb
8176020348,http://www.wikidata.org/entity/Q118686741,Uppsala stifts kyrkosångsförbund
8176021106,http://www.wikidata.org/entity/Q90824158,Stiftelsen Livets Ord
8176026261,http://www.wikidata.org/entity/Q115522816,Sällskapet för 1700-talsstudier
8176030867,http://www.wikidata.org/entity/Q90882135,Heliga Katarinas Skolstiftelse
8176031154,http://www.wikidata.org/entity/Q90882097,Stiftelsen Uppsala Waldorfskola
8176031253,http://www.wikidata.org/entity/Q90883589,Integrationsförening F Invandrare Och Flyktingar
8176032319,http://www.wikidata.org/entity/Q90883916,Föräldraföreningen Vid Musiklådan
8176033804,http://www.wikidata.org/entity/Q118670748,Svenska Schütz-sällskapet
8176034323,http://www.wikidata.org/entity/Q90883604,Stiftelsen Imanskolan
8176052770,http://www.wikidata.org/entity/Q90883341,Stiftelsen Liten Lär
8176054586,http://www.wikidata.org/entity/Q10688033,Sällskapet Ryska Huset
8176054917,http://www.wikidata.org/entity/Q90882106,Stiftelsen Uppsala Musikklasser
8176058942,http://www.wikidata.org/entity/Q90883975,Västerås Entreprenörsgymnasium
8176065848,http://www.wikidata.org/entity/Q90883010,Näshulta Framtid
8180013396,http://www.wikidata.org/entity/Q90882254,Stiftelsen Sverigefinska Skolan I E-Tuna /Erk/
8185013722,http://www.wikidata.org/entity/Q90882434,Stiftelsen Dunkers Skola
8190007230,http://www.wikidata.org/entity/Q114876299,Föreningen Sörmlandsleden
8190009996,http://www.wikidata.org/entity/Q90883906,Stiftelsen Agape Norrköping
8190010572,http://www.wikidata.org/entity/Q90882208,Stiftelsen Mikaeliskolan I Nyköping
8190013030,http://www.wikidata.org/entity/Q90883207,Gnesta Waldorfskoleförening
8195006310,http://www.wikidata.org/entity/Q91013356,Stiftelsen Europaskolan
8220004793,http://www.wikidata.org/entity/Q119011221,Sensus Östra Götaland
8220006103,http://www.wikidata.org/entity/Q10727870,Östergötlands länsmuseum
8220011590,http://www.wikidata.org/entity/Q10685942,Sveriges Orkesterförbund
8220015344,http://www.wikidata.org/entity/Q118669687,Musik i Linköping
8220015393,http://www.wikidata.org/entity/Q118680654,Linköpings kammarmusikförening
8220019700,http://www.wikidata.org/entity/Q99657690,Hemslöjden i Östergötland
8220023223,http://www.wikidata.org/entity/Q110888805,Operagruppen Figaro
8220027596,http://www.wikidata.org/entity/Q90882242,Stiftelsen Waldorfpedagogik I Vreta Kloster
8220028651,http://www.wikidata.org/entity/Q90883015,Stiftelsen Lillgårdsskolan I Linköping
8220031978,http://www.wikidata.org/entity/Q90883948,Stiftelsen Dar Al Uloum I Linköping
8220034667,http://www.wikidata.org/entity/Q18291838,Linköpings slotts- & domkyrkomuseum
8220038460,http://www.wikidata.org/entity/Q90882417,Studiefrämjandet I Östergötland
8220049145,http://www.wikidata.org/entity/Q107596298,SAAB musikkår
8230003835,http://www.wikidata.org/entity/Q107588769,Mjölby stadsmusikkår
8230004759,http://www.wikidata.org/entity/Q107588670,Mjölby ungdomsmusikkår
8230004809,http://www.wikidata.org/entity/Q107589190,Mjölby musiksällskap
8230004874,http://www.wikidata.org/entity/Q111696097,Linköpings stifts kyrkomusikerförening
8230006721,http://www.wikidata.org/entity/Q18335221,Åsbo hembygdsförening
8230007190,http://www.wikidata.org/entity/Q107585435,Väderstads skyttegille
8230007315,http://www.wikidata.org/entity/Q1941104,Mjölby HC
8230008990,http://www.wikidata.org/entity/Q10688388,Sångarbröderna
8240001779,http://www.wikidata.org/entity/Q5474948,Birgittastiftelsen
8240004567,http://www.wikidata.org/entity/Q107596367,Motala storband
8240004880,http://www.wikidata.org/entity/Q107596336,Motala blåsorkester
8240009426,http://www.wikidata.org/entity/Q10589622,Motala AIF Skrinnarna
8250007922,http://www.wikidata.org/entity/Q90882161,Stiftelsen Steget
8250013037,http://www.wikidata.org/entity/Q90883094,Rudolf Steinerskolan
8250016337,http://www.wikidata.org/entity/Q131549317,Åby Ridklubb
8250017939,http://www.wikidata.org/entity/Q90882119,Stiftelsen Söderköpings Waldorfskola
8250020719,http://www.wikidata.org/entity/Q107596428,Finspångs musiksällskap
8250032318,http://www.wikidata.org/entity/Q90883124,Föreningen Al-Noor Al-Islamia
8250034520,http://www.wikidata.org/entity/Q107596246,Söderköpings kammarorkester
8260006666,http://www.wikidata.org/entity/Q131549307,Bankeryds Ridklubb
8260008696,http://www.wikidata.org/entity/Q39671516,Kristna Fredsrörelsen
8260017648,http://www.wikidata.org/entity/Q90882432,Jönköpings Kristna Skolförening
8275007683,http://www.wikidata.org/entity/Q90883064,Hope Stiftelsen
8275007857,http://www.wikidata.org/entity/Q90882991,Stiftelsen Guds Kraft
8275009218,http://www.wikidata.org/entity/Q131450026,Smålands Ridsportförbund
8295011954,http://www.wikidata.org/entity/Q107225547,Föreningen Jazz i Växjö
8295012713,http://www.wikidata.org/entity/Q113413930,Galleri Sigma
8295014354,http://www.wikidata.org/entity/Q52863141,Svenska Brassbandförbundet
8295014529,http://www.wikidata.org/entity/Q113446557,Dramatörerna
8295017308,http://www.wikidata.org/entity/Q118687560,Växjö stifts kyrkosångsförbund
8295018785,http://www.wikidata.org/entity/Q113453934,Linneateatern
8295025350,http://www.wikidata.org/entity/Q113698171,Tingsrydgruppen
8324008682,http://www.wikidata.org/entity/Q49100958,Byteatern
8324012155,http://www.wikidata.org/entity/Q107711320,Teatergalleriet
8324012288,http://www.wikidata.org/entity/Q90882375,Stiftelsen Kalmar Waldorfskola
